text,score,label
"sangat membantu dibutuhkan kalau dilihat tarif minim drivernya potongan perusahaan buat servis kendaraannya semangat yaa buat pencari rupiah",0.77591909231698,2
"diamplikasi tersedia nomor pengaduan pelanggan orderan selesai melihat nomor driver ketipu driver gofood orderan diselesaikan makanan gak diantar dicek warung pesanan uang udah dipotong gopay nyari nomor pengaduan buka google sekarang udah gak pernah promo potongan",0.21292505856355,2
"seriusan gabisa daerah aceh gofoodnya",1.4537601789035,2
"aplikasi sangat membantu kegiatan kebutuhan",0.2200793611953,2
"driver go car sekarang milih milih ambil orderan kan promo emg aplikasinya lama bgt buat diterima orderan padahal mobil diarea tersebut aplikasi buanyaaaak tp gak yg nerima sekalinya diterima ditolak terus sama driver go car klo diterima dilama lamain alias gak jalan jalan tuh mobil ditindaklanjuti diberi briefing terimakasih",0.40640209584795,2
"penguuna gojek sdh lbh thn sangat kecewa order gofood biaya drever rb ternyata yg terima drever cuma terlalu sadis klo potongan nya sampe detik delete apk castemer sekarang grab yg lbh manusiawi by",0.25654616632017,2
"apk mantep",0.61515581862794,2
"aplikasinya bagus mohon jgn sering sering mengalami singkron apk gopartner gojek customer gopay saldo sering terlambat masuk notifikasi lambat kadang voucher akses rute jemput sering akses",0.24646517219931,2
"lama gak diandalkan butuh cepat gara topup saldo masuk nunggu hari sering banget kendala sistemnya lama penanganannya keseringan topup saldo berubah",0.35236139094326,2
"terkadang driver dihubungi udh dekat malah dicancel driver sungguh aneh",0.35749907658707,2
"cukup baik tdk pernah lama menunggu",0.19490536609881,2
"awalnya iseng download ternyata berguna banget kalo males nya keluar laper banget sekalian beli makanan kalo buat goride nya pernah nyoba si",0.25633890774207,2
"puas bgt sama berbagai layanan gojek promo promonya menarik bgt thx gojek",0.26787332091941,2
"kalau tarif ongkir gofood jarak km kebawah diturunin lah khan tarif diterima kurirnya turun berikan promo pembayaran cash jangan cuman gopay doang mitra pembayaran lainnya",0.11515625717005,2
"makin lama makin songong kalo gak minat nyari duit wes gak minat narik penumpang ngapain dinyalain mending lu gulung tikar aja dah gitu gak baca map apa map penumpang driver beda penampakan udah jelas sesuai titik selalu aja melenceng dikasih keterangan gak pernah dibaca",0.12253829090074,2
"dear gojek pembaruan aplikasi posisi driver terlalu jauh titik penjemputan notabene nya tinggal ibukota penuh lalu lintas padat mohon diperbaiki jarak driver titik penjemputan maksima km ssbagai pelanggan butuh waktu perjalanan tempat tujuan driver posisi km apa terlalu jauh memakan waktu penjemputan diperbaiki terima kasih atas perhatian nya",0.19582351781276,2
"sering lag",0.91401336941809,2
"pindah kesini lebih murmer",0.37344974886402,2
"sangat membantu daily activity",1.8469658410764,2
"penguuna gojek sdh lbh thn sangat kecewa order gofood biaya drever rb ternyata yg terima drever cuma terlalu sadis klo potongan nya sampe detik delete apk castemer sekarang grab yg lbh manusiawi by",0.25654616632017,2
"boss driver skrg banyak pake tuyul nyedot orderan sampe bebas sortir suspend info aja kasian driver punya cicilan cek sistem berkala boss",0.27105620499339,2
"seringkali rute diambil gak efisien berangkat sendiri gak butuh setengah jam buat berangkat pakai kendaraan pribadi naik gojek butuh waktu lebih setengah jam buat bukannya lewat jalan besar justru masuk masuk gang perkampungan sendiri gak tau ga login pakai nomor terdaftar masukkan pin gopay padahal ga pernah pakai gopay buat pinnya terpaksa pakai nomor daftar ulang",0.22469323051016,2
"cacat memesan mobil jam aplikasi ampas",0.25589644044866,2
"aplikasi error pesan gofood berapa jam driver maksudnya gimana aplikasi semakin jelas diperbaiki kedepannya",0.12805403095705,2
"sangat disayangkan pembayaran qris toko menggunakan kartu kredit kartu kredit pembayaran goride gocar gofood doang kalau bayar qris toko pakai kartu kredit dipertimbangkan bintangnya kasih bintang dulu",0.14842931479141,2
"luar biasa",0.17257576129529,2
"klo pilihan hemat dibuat dibawah kadang asal pencet ga lihat dulu pas baru sadar lama nunggu eh ternyata pilih yg hemat driver nya ga mau ambil hemat ga mau pake hemat kasian drivernya ongkosnya terlalu murah kan cari nafkah buat keluarga ga tega sengsarakan sesama manusia klo ga perlu kasta kasta an layanan buat dulu aja gocar identik nyaman aman bukan murah klo mau murah kan aplikasi lainya",0.26280017574048,2
"bintang buat gojek udh nunggu pesanan lama tp respon cs cuma disuruh nunggu aja sampe restonya tutup driver tetap gak dihubungi mau cancel pesanan dipersulit padahal alasannya udh jelas",0.13533294169692,2
"adanya gojek kegiatan sy lebih mudah tp diperbaiki seminggu sptnya ad masalah dgn aplikasi gojeknya sy sering pesan gofood kdg dpt driver trs diaplikasi msh muter mencari driver udh dpt driver trs pernah pesanan tiba hilang sndiri diperbaiki sy kasian sm driver gojek nya thx",0.26180347195358,2
"aplikasi layanan gojek nya ramah",0.13686021131722,2
"cepat ringkas tepat cukup murah",0.73602366268138,2
mantaaap,0.18,2
"puas bgt sama berbagai layanan gojek promo promonya menarik bgt thx gojek",0.26787332091941,2
"sangat membantu",0.23093734373929,2
"sangat membantu daily activity",1.8469658410764,2
"seringkali rute diambil gak efisien berangkat sendiri gak butuh setengah jam buat berangkat pakai kendaraan pribadi naik gojek butuh waktu lebih setengah jam buat bukannya lewat jalan besar justru masuk masuk gang perkampungan sendiri gak tau ga login pakai nomor terdaftar masukkan pin gopay padahal ga pernah pakai gopay buat pinnya terpaksa pakai nomor daftar ulang",0.22469323051016,2
"sangat membantu goride mampu pulihkan gopay sekarang akun gopay plus comment dokumenmu loading tunggu padahal mingggu",0.34291923378548,2
"terkadang driver dihubungi udh dekat malah dicancel driver sungguh aneh",0.35749907658707,2
"aplikasi berguna",0.28359826635102,2
"jangan tertipu harga murah trik marketing kotornya gojek ketentuan sistemnya jadul sesuai regulasi perlindungan konsumen indonesia kali order taksi bandara driver minta rubah tujuan tujuannya sama bandara rute beda harga naik rb lebih mahal rb tarif grab alasan driver sistem gojek kasih rute yg lama drive harga resto beda jauh aslinya beda ribu kejadian malam pusat bantuan ga seinteraktif grab",0.17920896865161,2
"awalnya iseng download ternyata berguna banget kalo males nya keluar laper banget sekalian beli makanan kalo buat goride nya pernah nyoba si",0.25633890774207,2
"bintang buat gojek udh nunggu pesanan lama tp respon cs cuma disuruh nunggu aja sampe restonya tutup driver tetap gak dihubungi mau cancel pesanan dipersulit padahal alasannya udh jelas",0.13533294169692,2
mantaaap,0.18,2
"sangat membantu dibutuhkan kalau dilihat tarif minim drivernya potongan perusahaan buat servis kendaraannya semangat yaa buat pencari rupiah",0.77591909231698,2
"sangat membantu",0.23093734373929,2
"sangat membantu",0.23093734373929,2
"aplikasi yg sangat membantu mendadak perlu kendaraan hemat praktis memilih kendaraan sesuai kapasitas yg perlukan semoga semakin sukese",0.15971148779338,2
vanget,1.51,2
"golek oce",0.135,2
"cepat ringkas tepat cukup murah",0.73602366268138,2
"sangat membantu",0.23093734373929,2
"aplikasinya memang bermasalah bagaimana lama sekali loadingnya segera perbaiki",0.44292782148977,2
"seringkali rute diambil gak efisien berangkat sendiri gak butuh setengah jam buat berangkat pakai kendaraan pribadi naik gojek butuh waktu lebih setengah jam buat bukannya lewat jalan besar justru masuk masuk gang perkampungan sendiri gak tau ga login pakai nomor terdaftar masukkan pin gopay padahal ga pernah pakai gopay buat pinnya terpaksa pakai nomor daftar ulang",0.22469323051016,2
"sangat membantu",0.23093734373929,2
"pesen gofood x batal krn nunggu lama dri sistem pemberitahuan kendala dlm menemukan driver nunggu stengah jam akhirny dibatalkan coba pesen lg ternyata terkendala dgn yg sma stelah nunggu stegah jam jg krn udah jengkel akhirnya batalkan eh tau bbrp lama kemudian notif driver sdg mengantar pesanan pdhal sdh terlanjur pesen makanan luar udah habis makananya akhirnya terpaksa byar makanannya baru muncul notif kalau sistemnya error",0.23881673454181,2
"aplikasi berguna",0.28359826635102,2
"diberi upgrade aplikasi driver sangat merugikan customer pedan goride driver main cancle sesuka hati bukan satu driver lebih driver satu waktu hingga mengakibatkan keterlambatan lebih menit mendapatkan driver",0.15562066749791,2
"tetap semangat jalan",0.190052166105,2
terimakasih,0.75791825916245,2
"pindah kesini lebih murmer",0.37344974886402,2
"kecewa sama gopaylater nya bayar cuma telat hari langsung nonaktif kan saldo paylater nya bulan berikut nya bulan jatuh tempo tetap aktif kan paylater nya apa lanjut bayar cicilan nya usah bayar karna sangat kecewa bahkan sangat buruk apk is is is",0.16461784283631,2
"tetap semangat jalan",0.190052166105,2
"layanan gofood nya mohon diperbaiki terutama maps yg buat meriksa driver sblh mana drivernya gk gerak maps pdhl udh jalan bahkan udh titik antar posisi drivernya titik awal ga jelas",0.35751557232922,2
"adanya aplikasi gojek sangat terbantu klo butuh transfortasi butuh makana n klo males beli keluar",0.5657790667649,2
"kecewa sama gopaylater nya bayar cuma telat hari langsung nonaktif kan saldo paylater nya bulan berikut nya bulan jatuh tempo tetap aktif kan paylater nya apa lanjut bayar cicilan nya usah bayar karna sangat kecewa bahkan sangat buruk apk is is is",0.16461784283631,2
"makin kesini aplikasinya makin gajelas susah diandalkan mau order makanan susah bgttt diklik berkali kali ga masuk pdhal udh refresh udh tutup buka aplikasi berkali sama aja tetep susah ngeklik makanan yg mau dipesan pdhal jaringan internetnya lancar koq",0.16499994732445,2
"sangat membantu",0.23093734373929,2
"pesanan g sesuai kl mang abis harusnya diaplikasi aplikasi habis dah dipesan baru chat dikasih spec yg g sesuai spec bayar harga sesuai yg habis semakin lama gojek semakin buruk pelayanannya seleksi dong kl mau krjasama merchant jng asal pemasukan tp mengecewakan konsumen",0.19782133369348,2
"bagus buat",0.25494797071417,2
"sangat membantu daily activity",1.8469658410764,2
"puas bgt sama berbagai layanan gojek promo promonya menarik bgt thx gojek",0.26787332091941,2
"daftar go pay later malah jarang dpt promo denda keterlambatan jg mahal bgt ga cuma pengguna yg persulit driver jg banyak yg sambat krn tingginya biaya admin orderan yg sepi krn terus terusan buka pendaftaran mitra dasar kapitalis",0.25403712964147,2
"nyatakan pinjaman sepeserpun gopay pinjaman padahal melunasi tagihan bulan depan pernah telat dana tersedia kembalitdk dipakai ditarik menunggu bulan depan blm jd yg afa tagihan pengalaman sy sekarang bayar sesuai bulan berjalan nya jangan tergiur pinjaman lbh tinggi melunasi lebih awal terimakasih pernah membersamai",0.64254366774822,2
"luar biasa",0.17257576129529,2
"aplikasi yg sangat membantu mendadak perlu kendaraan hemat praktis memilih kendaraan sesuai kapasitas yg perlukan semoga semakin sukese",0.15971148779338,2
"aplikasi yg sangat membantu mendadak perlu kendaraan hemat praktis memilih kendaraan sesuai kapasitas yg perlukan semoga semakin sukese",0.15971148779338,2
"kalau tarif ongkir gofood jarak km kebawah diturunin lah khan tarif diterima kurirnya turun berikan promo pembayaran cash jangan cuman gopay doang mitra pembayaran lainnya",0.11515625717005,2
"awalnya iseng download ternyata berguna banget kalo males nya keluar laper banget sekalian beli makanan kalo buat goride nya pernah nyoba si",0.25633890774207,2
mantaaap,0.18,2
"sangat membantu daily activity",1.8469658410764,2
"dear gojek pembaruan aplikasi posisi driver terlalu jauh titik penjemputan notabene nya tinggal ibukota penuh lalu lintas padat mohon diperbaiki jarak driver titik penjemputan maksima km ssbagai pelanggan butuh waktu perjalanan tempat tujuan driver posisi km apa terlalu jauh memakan waktu penjemputan diperbaiki terima kasih atas perhatian nya",0.19582351781276,2
"jangan tertipu harga murah trik marketing kotornya gojek ketentuan sistemnya jadul sesuai regulasi perlindungan konsumen indonesia kali order taksi bandara driver minta rubah tujuan tujuannya sama bandara rute beda harga naik rb lebih mahal rb tarif grab alasan driver sistem gojek kasih rute yg lama drive harga resto beda jauh aslinya beda ribu kejadian malam pusat bantuan ga seinteraktif grab",0.17920896865161,2
"fitur baru driver ambil lebih dr orderan jadi kalo pesen bakal double dgn pembeli jadi drop sana sini waktu antar lebih lama udah biayanya bukan makin satset malah makin lemot resto ga antri ga jauh minimal waktu tunggunya menit mana dapetin vouchernya susah mampuss cuma payment pake bank paylater biar dapet voucher diskon ongkir buset orang mau makan aja dipaksa ngutang ngeribanget bikin kapok",0.16735098280025,2
"cari driver lamanya minta ampun padahal radar banyak driver tp ga dapet dapet gimana sih ditungguin malah makin lama terpaksa dibatalin mending pake aplikasi sebelah lebih cepat sistemnya diperbaiki",0.30801762054292,2
"nih kalo semisal nya pihak driver udh cancel udh ga udh nyari lgi gtu customer kaget tiba tiba notif dri driver nya bikin ribut pihak driver customer nya",0.44012613925079,2
"verifikasi wajah selalu gagal jelas jelas muka sama kamera bagus terverifikasi gopay plus ga log in tgl sekarang coba terus berkala tetep ga lama lama capek verifikasi pin nya udah cukup kalo kurang tambahin pake otp input nik ktp udah cukup aman kalo pakai vermuk silahkan perbaikin dong sistem nya masa muka sama ga log in busuk banget pelayanan gojek cuma perihal vermuk gagal aja lambat tolol",0.11237920113406,2
"terkadang driver dihubungi udh dekat malah dicancel driver sungguh aneh",0.35749907658707,2
"sangat membantu",0.23093734373929,2
"sangat membantu",0.23093734373929,2
"aplikasi layanan gojek nya ramah",0.13686021131722,2
"driver go car sekarang milih milih ambil orderan kan promo emg aplikasinya lama bgt buat diterima orderan padahal mobil diarea tersebut aplikasi buanyaaaak tp gak yg nerima sekalinya diterima ditolak terus sama driver go car klo diterima dilama lamain alias gak jalan jalan tuh mobil ditindaklanjuti diberi briefing terimakasih",0.40640209584795,2
"yth gojek indonesia penuhi sisa pembayaran jasa jarak km hilang dihitung aplikator biadab",0.75189205170948,2
"jangan tertipu harga murah trik marketing kotornya gojek ketentuan sistemnya jadul sesuai regulasi perlindungan konsumen indonesia kali order taksi bandara driver minta rubah tujuan tujuannya sama bandara rute beda harga naik rb lebih mahal rb tarif grab alasan driver sistem gojek kasih rute yg lama drive harga resto beda jauh aslinya beda ribu kejadian malam pusat bantuan ga seinteraktif grab",0.17920896865161,2
"fitur baru driver ambil lebih dr orderan jadi kalo pesen bakal double dgn pembeli jadi drop sana sini waktu antar lebih lama udah biayanya bukan makin satset malah makin lemot resto ga antri ga jauh minimal waktu tunggunya menit mana dapetin vouchernya susah mampuss cuma payment pake bank paylater biar dapet voucher diskon ongkir buset orang mau makan aja dipaksa ngutang ngeribanget bikin kapok",0.16735098280025,2
"aplikasi pemesanan makanannya sekarang jelek sekali driver ambil notifikasi resto memasakkan makanan diperhatikan respon driver mengambil pesanan membuat lama sekali dr waktu order padahal order pakai express",0.28272251284426,2
vanget,1.51,2
"fitur baru driver ambil lebih dr orderan jadi kalo pesen bakal double dgn pembeli jadi drop sana sini waktu antar lebih lama udah biayanya bukan makin satset malah makin lemot resto ga antri ga jauh minimal waktu tunggunya menit mana dapetin vouchernya susah mampuss cuma payment pake bank paylater biar dapet voucher diskon ongkir buset orang mau makan aja dipaksa ngutang ngeribanget bikin kapok",0.16735098280025,2
"boss driver skrg banyak pake tuyul nyedot orderan sampe bebas sortir suspend info aja kasian driver punya cicilan cek sistem berkala boss",0.27105620499339,2
"mantappp sekali",-0.46626055701749,0
"aplikasi jelek transparasi transaksi history transaksi yg baru dilakukan langsung dilihat pengguna bingung melihat transaksi yg baru dilakukan berhasil pas klik aktifitas munculnya informasi penggunaan utk belanja makanan ataupun kendaraan informasi membayar langganan viu bayar pakai gopay muncul gagal berhasil",-0.21161173712344,0
"dulu sampe sekarang cuma gojek doang top pokonya",-0.13422459670778,0
"gopay later menyusahkan orang aplikasi gopay later sama kayak pinjol ojk pantau",-0.1541960734198,0
"easy to use and useful",-2.4154781866354,0
"fitur driver pick up beberapa makanan tujuan searah worst decision pernah dibuat gojek makanan harusnya sampe pelanggan menit jadi jam driver ngedrop makanan pertama gatau pelanggan pertama cepet nerima malah lama nerima pesanan nya berimbas pelanggan selanjutnya karna makanan nya jadi dingin panas mengurangi cita rasa makanan enak dibuatkan resto",-0.25071724155535,0
"perbaharui map nya kadang masukkan alamat lengkap malah gk terdaftar jadi tolonglah lebih perbaiki map nya selalu komplain sama driver memesan gomart titik sesuai katanya padahal map gojeknya gk min map gojeknya upgrade biar pesanan melalui aplikasi gojek lancae driver mudah pengantaran",-0.10906471656661,0
"oke lah jadi gampang sekarang",-0.10660366918422,0
"bukan memudahkan malah nyusahin",-0.74244218705058,0
"lum pernah nyoba",-0.82322830675026,0
mantab,-8.26,0
"mau coba klau baru kasih bintang nya",-0.189281306817,0
"aplikasi jelek transparasi transaksi history transaksi yg baru dilakukan langsung dilihat pengguna bingung melihat transaksi yg baru dilakukan berhasil pas klik aktifitas munculnya informasi penggunaan utk belanja makanan ataupun kendaraan informasi membayar langganan viu bayar pakai gopay muncul gagal berhasil",-0.21161173712344,0
"gopay later menyusahkan orang aplikasi gopay later sama kayak pinjol ojk pantau",-0.1541960734198,0
"easy to use and useful",-2.4154781866354,0
"menjaga privasi admin pinjol chat melalui gojek",-0.35966831092148,0
"kecewa sih buru buru malah suruh nunggu si abang nganter orderan mana nunggu nya panas jadi nyesal order gojek",-0.17656541842034,0
"aplikasi gajelas nya apk yg udh selevel saldo masuk bukan masalah nominal kenyamanan user ga habis pikir nya saldo terkirim padahal pengirim berada dekat gajelas",-0.37402730115922,0
"pengguna gojek dulu sih kalau promo pakai promo ntah goride gocar driver selalu ngecancel alasan kemurahan bla bla bla selalu beri tip meskipun ga banyak driver",-0.20523418223468,0
"seneng bngt klo banyak promonya",-0.32242600655839,0
"kecewa bayar tagihan gopaylater menggunakan virtual account bca bukti berhasil membayar apk gojek nya tagihan lapor cs nya lampirkan semua bukti screenshot pembayaran mutasi rekening bilang nya melakukan proses pembayaran padahal saldo terpotong rekening kecewa uang jumlahnya lumayan banyak tindak lanjuti",-0.33617083211138,0
"easy to use and useful",-2.4154781866354,0
"kecewa sih buru buru malah suruh nunggu si abang nganter orderan mana nunggu nya panas jadi nyesal order gojek",-0.17656541842034,0
"terimaksih sangat membantu",-0.20033318028578,0
"mau coba klau baru kasih bintang nya",-0.189281306817,0
"pesen gocar pake promo pertama driver tbtb jaraknya dimaps jauh padahal diawal pantau jaraknya tdk sejauh driver chat dicancel aja gpp jarak terlalu jauh walopun heran tp oke kejelasan kedua pesen pas mo sampe tiba belok arah berbeda kira cuma salah belok dipantau memang ternyata drivernya sengaja menjauh kalau memang merasa harganya kurang worth it gamau terima orderan kejelasan tdk membuang wktu",-0.17761317128153,0
"login selalu keluar sendiri pemberitahuan apa jujur sih aplikasi jadi ribet padahal ibu selalu order gojek kali merasa kesal muak call center gak hubungi anehnya kejadian update plus",-0.14200032433737,0
baik,-0.38942382558564,0
"aplikasi gajelas nya apk yg udh selevel saldo masuk bukan masalah nominal kenyamanan user ga habis pikir nya saldo terkirim padahal pengirim berada dekat gajelas",-0.37402730115922,0
"lum pernah nyoba",-0.82322830675026,0
"over all udh bagus cuma sangat sayangkan fiture gopaylater bener kasih limit mau gunain gabisa mending gausah ngasih limit kalau gk pakai cukup kecewa mungkin sedikit masukan kalau memang benar dikasih limit harusnya d gunakan klo gabisa d gunakan mending hapus aja udh fitur gopaylater nya",-0.30788984234631,0
good,-0.7932075134059,0
"dulu sampe sekarang cuma gojek doang top pokonya",-0.13422459670778,0
mantap,-0.5614720520563,0
"kecewa bayar tagihan gopaylater menggunakan virtual account bca bukti berhasil membayar apk gojek nya tagihan lapor cs nya lampirkan semua bukti screenshot pembayaran mutasi rekening bilang nya melakukan proses pembayaran padahal saldo terpotong rekening kecewa uang jumlahnya lumayan banyak tindak lanjuti",-0.33617083211138,0
"membantu sekali makasih selalu kontrol kekurangan yg disampaikan customer",-0.37396111594135,0
"gopay later menyusahkan orang aplikasi gopay later sama kayak pinjol ojk pantau",-0.1541960734198,0
mempermudah,-0.11262444328675,0
"bagus banget transformasi",-0.11536842853857,0
good,-0.7932075134059,0
"bagus banget transformasi",-0.11536842853857,0
mantap,-0.5614720520563,0
"mau coba klau baru kasih bintang nya",-0.189281306817,0
"over all udh bagus cuma sangat sayangkan fiture gopaylater bener kasih limit mau gunain gabisa mending gausah ngasih limit kalau gk pakai cukup kecewa mungkin sedikit masukan kalau memang benar dikasih limit harusnya d gunakan klo gabisa d gunakan mending hapus aja udh fitur gopaylater nya",-0.30788984234631,0
baik,-0.38942382558564,0
"senang punya aplikasi memudahkan memesan makana spt ibu bekerja terutama kebutuhan makanan anak terakomodir anak terpenuhi kebutuhan makanannya anak menjadi happy",-0.28138263362446,0
oke,-0.10782175864472,0
"aplikasi jelek transparasi transaksi history transaksi yg baru dilakukan langsung dilihat pengguna bingung melihat transaksi yg baru dilakukan berhasil pas klik aktifitas munculnya informasi penggunaan utk belanja makanan ataupun kendaraan informasi membayar langganan viu bayar pakai gopay muncul gagal berhasil",-0.21161173712344,0
"kecewa bayar tagihan gopaylater menggunakan virtual account bca bukti berhasil membayar apk gojek nya tagihan lapor cs nya lampirkan semua bukti screenshot pembayaran mutasi rekening bilang nya melakukan proses pembayaran padahal saldo terpotong rekening kecewa uang jumlahnya lumayan banyak tindak lanjuti",-0.33617083211138,0
"payleternya bantu",-0.245,0
"udah bagus cuma titik alamat ditentukan selalu berubah sendirinya alias ga akurat jadi driver selalu kesasar kelewatan titik disetel diaplikasinya karna titiknya berubah berpindah kedua mohon sediakan fitur penghapusan pembatalan pesan yg dikirim mengantisipasi kalo semisal pribadi privasi engga sengaja terkirim driver jadi ditingkatkan lg lebih aman nyaman dgn aplikasi",-0.11586726397804,0
"lum pernah nyoba",-0.82322830675026,0
"kecewa sih buru buru malah suruh nunggu si abang nganter orderan mana nunggu nya panas jadi nyesal order gojek",-0.17656541842034,0
mantap,-0.5614720520563,0
keren,-3.18,0
"kali pertama kalinya pake fitur laporan cs dipermainkan system bot dahlah ga pesan makanan lewat aplikator sebelah csnya manusia",-0.27040641879451,0
"cara penagihan pay later barusan sangat sopan kemarin meeting kerja pulang jam malam mau bayar pay later lewat alfamart malah kebablasan jalanin motor sampe rumah ayah nelpon dirumah anak kembar nangis minta susu mbanking dipergunakan tadi gaya bahasa penagih sangat menyakiti hati bilangnya kalo ibu hari ga bayar mau alesan lupa bu astaghfirullah pandemik gini aja godaan",-0.39681672971251,0
mantab,-8.26,0
mantap,-0.5614720520563,0
"udah bagus cuma titik alamat ditentukan selalu berubah sendirinya alias ga akurat jadi driver selalu kesasar kelewatan titik disetel diaplikasinya karna titiknya berubah berpindah kedua mohon sediakan fitur penghapusan pembatalan pesan yg dikirim mengantisipasi kalo semisal pribadi privasi engga sengaja terkirim driver jadi ditingkatkan lg lebih aman nyaman dgn aplikasi",-0.11586726397804,0
"cara penagihan pay later barusan sangat sopan kemarin meeting kerja pulang jam malam mau bayar pay later lewat alfamart malah kebablasan jalanin motor sampe rumah ayah nelpon dirumah anak kembar nangis minta susu mbanking dipergunakan tadi gaya bahasa penagih sangat menyakiti hati bilangnya kalo ibu hari ga bayar mau alesan lupa bu astaghfirullah pandemik gini aja godaan",-0.39681672971251,0
"driver gojek sekarang aneh aneh suka pilih pilih orderan udah nunggu lama gaada respon buat konfirmasi malah langsung cancel tiba tiba lebih baik pindah aplikasi ijo yg sebelah deh gamau aplikasi mungkin konsumen berkurang satu ga berpengaruh pendapatan kalian wahai aplikator tindakan pelayanan yg buruk mitra driver konsumen yakin pelan pelan berkurang terus konsumennya",-0.10002975614384,0
"saldo sering hilang topup masuk hari x transaksi cs jawaban robot aja kunjung dibenahi sistem nya semakin lelet too much problem",-0.261688716055,0
"login selalu keluar sendiri pemberitahuan apa jujur sih aplikasi jadi ribet padahal ibu selalu order gojek kali merasa kesal muak call center gak hubungi anehnya kejadian update plus",-0.14200032433737,0
"it gojek semakin kesini semakin bermasalah deh coba evaluasi dpt gopinjam limit smpe jt paylat blokir hrs daftar ulang barusan buka ga kena selalu mulai ulang aplikasi terhenti repeat aplikasi yg hp gak masalah akses",-0.12529574452581,0
"driver gojek sekarang aneh aneh suka pilih pilih orderan udah nunggu lama gaada respon buat konfirmasi malah langsung cancel tiba tiba lebih baik pindah aplikasi ijo yg sebelah deh gamau aplikasi mungkin konsumen berkurang satu ga berpengaruh pendapatan kalian wahai aplikator tindakan pelayanan yg buruk mitra driver konsumen yakin pelan pelan berkurang terus konsumennya",-0.10002975614384,0
praktis,-0.46899604677737,0
oke,-0.10782175864472,0
"makin kecil ongkirnya makin dilama lamain",-0.16520658196477,0
praktis,-0.46899604677737,0
"driver gojek sekarang aneh aneh suka pilih pilih orderan udah nunggu lama gaada respon buat konfirmasi malah langsung cancel tiba tiba lebih baik pindah aplikasi ijo yg sebelah deh gamau aplikasi mungkin konsumen berkurang satu ga berpengaruh pendapatan kalian wahai aplikator tindakan pelayanan yg buruk mitra driver konsumen yakin pelan pelan berkurang terus konsumennya",-0.10002975614384,0
"maap yah gopaylater kurang nyaman dgn system pembayaran akumulasi sering alasan pengecekan rutin ga bebas ber transaksi",-0.31400889235182,0
"kecewa bayar tagihan gopaylater menggunakan virtual account bca bukti berhasil membayar apk gojek nya tagihan lapor cs nya lampirkan semua bukti screenshot pembayaran mutasi rekening bilang nya melakukan proses pembayaran padahal saldo terpotong rekening kecewa uang jumlahnya lumayan banyak tindak lanjuti",-0.33617083211138,0
good,-0.7932075134059,0
"lumayan bagus",-0.13818813638879,0
"pesen gocar pake promo pertama driver tbtb jaraknya dimaps jauh padahal diawal pantau jaraknya tdk sejauh driver chat dicancel aja gpp jarak terlalu jauh walopun heran tp oke kejelasan kedua pesen pas mo sampe tiba belok arah berbeda kira cuma salah belok dipantau memang ternyata drivernya sengaja menjauh kalau memang merasa harganya kurang worth it gamau terima orderan kejelasan tdk membuang wktu",-0.17761317128153,0
apknya,-0.9892813857535,0
"kedua kalinya gopaylater digunakan transaksi tokopedia gimana sih sistem gopaylater padahal pernah telat bayar percuma limit besar digunakan paraaaah sistem gopay",-0.16881699611068,0
baik,-0.38942382558564,0
"fitur driver pick up beberapa makanan tujuan searah worst decision pernah dibuat gojek makanan harusnya sampe pelanggan menit jadi jam driver ngedrop makanan pertama gatau pelanggan pertama cepet nerima malah lama nerima pesanan nya berimbas pelanggan selanjutnya karna makanan nya jadi dingin panas mengurangi cita rasa makanan enak dibuatkan resto",-0.25071724155535,0
runhru,-0.22,0
"makin hari makin update jelas lihat jarak resto memilih tempat melihat jarak saldo tabungan gopay sangat lambat terima diperbaiki jangan kebanyakan update jelas mau nya apa terakhir gak ush banyak tingkah kalo mau update cukup bagian promonya kalau terus begini daya beralih sebelah terimakasih",-0.18934083730468,0
"satu kata parah sumpah awal menggunakan gojek baru tahun rungkad mulu limit naik terus baru dipake sekali transaksi dah diblokir alasan pengecekan rutin pengecekan rutin yg hampir tiap minggu dah ga usah kasih limit aja gpp koq yg pastinya aku lgsg matiin aplikasi pindah yg sory bintang cukup satu buat aplikasi",-0.14529735339996,0
"login selalu keluar sendiri pemberitahuan apa jujur sih aplikasi jadi ribet padahal ibu selalu order gojek kali merasa kesal muak call center gak hubungi anehnya kejadian update plus",-0.14200032433737,0
"terimaksih sangat membantu",-0.20033318028578,0
sib,-7.24,0
"barang dibawa driver gosend padahal barang dagangan snack kering menit dibawa pesanan dibatalkan gimana daya hubungan cs lewat aplikasi tp malah bot ngga track trx yg terbatalkan gimana barang dagangan",-0.42241595948039,0
"kedua kalinya gopaylater digunakan transaksi tokopedia gimana sih sistem gopaylater padahal pernah telat bayar percuma limit besar digunakan paraaaah sistem gopay",-0.16881699611068,0
"maap yah gopaylater kurang nyaman dgn system pembayaran akumulasi sering alasan pengecekan rutin ga bebas ber transaksi",-0.31400889235182,0
"membantu sekali makasih selalu kontrol kekurangan yg disampaikan customer",-0.37396111594135,0
sib,-7.24,0
"seneng bngt klo banyak promonya",-0.32242600655839,0
baik,-0.38942382558564,0
"easy to use and useful",-2.4154781866354,0
"aplikasinya sih oke kl order food metode pengiriman normal kok jadi pengantaran yg kan bayar normal kasihan drivernya jd ongkirnya sedikit yg masuk gojek jd bnyk dong menang banyaaakkk dooonggg",-0.24167631988785,0
runhru,-0.22,0
"bagus banget transformasi",-0.11536842853857,0
